y1_statefips,y1_countyfips,y2_statefips,y2_countyfips,y2_state,y2_countyname,n1,n2,agi
6,37,48,303,TX,Lubbock County,68,128,3944
6,37,25,23,MA,Plymouth County,67,88,6933
6,37,29,77,MO,Greene County,67,99,3789
6,37,13,63,GA,Clayton County,66,112,2845
6,37,15,7,HI,Kauai County,66,88,6259
6,37,35,43,NM,Sandoval County,66,113,6972
6,37,1,73,AL,Jefferson County,65,107,6476
6,37,13,117,GA,Forsyth County,65,160,8702
6,37,13,151,GA,Henry County,65,110,3527
6,37,40,27,OK,Cleveland County,65,108,4420
6,37,51,41,VA,Chesterfield County,65,138,5782
6,37,12,1,FL,Alachua County,64,88,7317
6,37,21,67,KY,Fayette County,64,105,8230
6,37,30,29,MT,Flathead County,63,120,9210
6,37,48,41,TX,Brazos County,63,112,4255
6,37,48,215,TX,Hidalgo County,63,107,3607
6,37,18,3,IN,Allen County,62,103,2522
6,37,22,51,LA,Jefferson Parish,62,95,4135
6,37,37,179,NC,Union County,62,140,6920
6,37,39,113,OH,Montgomery County,62,86,3962
6,37,42,71,PA,Lancaster County,62,97,5720
6,37,45,51,SC,Horry County,62,109,4126
6,37,51,760,VA,Richmond city,62,79,4333
6,37,53,5,WA,Benton County,62,90,3544
6,37,6,45,CA,Mendocino County,60,94,5641
6,37,12,91,FL,Okaloosa County,60,105,5233
6,37,32,510,NV,Carson City,60,96,4288
6,37,12,83,FL,Marion County,59,101,4884
6,37,22,33,LA,East Baton Rouge Parish,59,94,3542
6,37,27,37,MN,Dakota County,59,101,4644
6,37,34,5,NJ,Burlington County,59,86,3518
6,37,36,27,NY,Dutchess County,59,88,5870
6,37,45,79,SC,Richland County,58,100,3315
6,37,48,251,TX,Johnson County,58,110,4740
6,37,49,43,UT,Summit County,58,111,49244
6,37,30,63,MT,Missoula County,57,98,5475
6,37,41,3,OR,Benton County,57,79,4742
6,37,46,99,SD,Minnehaha County,57,91,5632
6,37,49,21,UT,Iron County,57,117,6695
6,37,53,29,WA,Island County,57,84,6983
6,37,25,1,MA,Barnstable County,55,84,12263
6,37,34,7,NJ,Camden County,55,85,5696
6,37,4,3,AZ,Cochise County,54,86,2964
6,37,6,27,CA,Inyo County,54,83,3871
6,37,16,19,ID,Bonneville County,54,97,4414
6,37,30,111,MT,Yellowstone County,54,90,4690
6,37,31,109,NE,Lancaster County,54,91,3934
6,37,33,11,NH,Hillsborough County,54,89,5313
6,37,36,111,NY,Ulster County,54,76,6704
6,37,49,5,UT,Cache County,54,101,3662
6,37,51,87,VA,Henrico County,54,76,6063
6,37,41,19,OR,Douglas County,53,97,3335
6,37,8,14,CO,Broomfield County,52,84,6291
6,37,8,77,CO,Mesa County,52,73,3799
6,37,13,77,GA,Coweta County,52,94,4084
6,37,25,15,MA,Hampshire County,52,76,4183
6,37,36,109,NY,Tompkins County,52,77,4743
6,37,50,7,VT,Chittenden County,52,75,4921
6,37,51,550,VA,Chesapeake city,52,85,2694
6,37,17,19,IL,Champaign County,51,65,2689
6,37,45,91,SC,York County,51,91,5336
6,37,48,329,TX,Midland County,51,87,2951
6,37,48,355,TX,Nueces County,51,75,3268
6,37,32,19,NV,Lyon County,50,75,3664
6,37,33,15,NH,Rockingham County,50,84,9112
6,37,36,67,NY,Onondaga County,50,68,3189
6,37,53,9,WA,Clallam County,50,78,7376
6,37,53,77,WA,Yakima County,50,79,2902
6,37,18,141,IN,St. Joseph County,49,63,2705
6,37,46,103,SD,Pennington County,49,75,5862
6,37,12,119,FL,Sumter County,48,85,5971
6,37,13,97,GA,Douglas County,48,74,2521
6,37,53,57,WA,Skagit County,47,84,3772
6,37,29,183,MO,St. Charles County,46,81,3856
6,37,55,133,WI,Waukesha County,46,80,5336
6,37,6,115,CA,Yuba County,45,83,2516
6,37,31,153,NE,Sarpy County,45,70,2782
6,37,36,71,NY,Orange County,45,65,3067
6,37,45,15,SC,Berkeley County,45,73,2627
6,37,6,93,CA,Siskiyou County,44,69,3004
6,37,39,95,OH,Lucas County,44,72,4162
6,37,41,43,OR,Linn County,44,72,3141
6,37,16,17,ID,Bonner County,43,79,8019
6,37,36,1,NY,Albany County,43,69,-419355
6,37,37,97,NC,Iredell County,43,59,2922
6,37,41,53,OR,Polk County,43,63,1846
6,37,12,85,FL,Martin County,42,68,5768
6,37,22,103,LA,St. Tammany Parish,42,67,2451
6,37,25,5,MA,Bristol County,42,66,3770
6,37,51,3,VA,Albemarle County,42,73,7358
6,37,29,47,MO,Clay County,41,72,2974
6,37,51,700,VA,Newport News city,41,67,2431
6,37,13,139,GA,Hall County,40,61,3455
6,37,22,55,LA,Lafayette Parish,40,62,2386
6,37,37,135,NC,Orange County,40,74,5964
6,37,12,19,FL,Clay County,39,69,4032
6,37,18,89,IN,Lake County,39,79,2561
6,37,26,65,MI,Ingham County,39,63,2353
6,37,27,163,MN,Washington County,39,62,6352
6,37,36,87,NY,Rockland County,39,59,2235
6,37,45,83,SC,Spartanburg County,39,64,3090
6,37,48,441,TX,Taylor County,39,73,1766
6,37,9,120,CT,Greater Bridgeport Planning Regio,38,68,5580
6,37,12,113,FL,Santa Rosa County,38,71,3967
6,37,17,111,IL,McHenry County,38,65,3096
6,37,37,25,NC,Cabarrus County,38,77,2758
6,37,37,101,NC,Johnston County,38,80,3223
6,37,47,9,TN,Blount County,38,80,4745
6,37,6,109,CA,Tuolumne County,37,48,2438
6,37,13,59,GA,Clarke County,37,55,3954
6,37,16,83,ID,Twin Falls County,37,67,1680
6,37,18,157,IN,Tippecanoe County,37,63,2239
6,37,24,21,MD,Frederick County,37,66,8522
6,37,25,3,MA,Berkshire County,37,70,8235
6,37,27,109,MN,Olmsted County,37,56,2801
6,37,6,5,CA,Amador County,36,44,1926
6,37,8,101,CO,Pueblo County,36,58,3076
6,37,48,181,TX,Grayson County,36,66,2410
6,37,1,101,AL,Montgomery County,35,66,3357
6,37,6,33,CA,Lake County,35,52,2411
6,37,9,140,CT,Naugatuck Valley Planning Region,35,52,2874
6,37,12,87,FL,Monroe County,35,48,5048
6,37,26,77,MI,Kalamazoo County,35,49,2486
6,37,28,33,MS,DeSoto County,35,59,2649
6,37,41,71,OR,Yamhill County,35,66,4154
6,37,42,27,PA,Centre County,35,50,2336
6,37,45,63,SC,Lexington County,35,68,2187
6,37,48,245,TX,Jefferson County,35,64,1514
6,37,51,179,VA,Stafford County,35,60,2921
6,37,55,9,WI,Brown County,35,55,2221
6,37,12,15,FL,Charlotte County,34,50,4498
6,37,12,35,FL,Flagler County,34,55,3415
6,37,16,13,ID,Blaine County,34,79,20572
6,37,19,103,IA,Johnson County,34,49,4134
6,37,25,13,MA,Hampden County,34,56,2985
6,37,34,31,NJ,Passaic County,34,49,3722
6,37,4,7,AZ,Gila County,33,59,3731
6,37,8,37,CO,Eagle County,33,48,2677
6,37,12,73,FL,Leon County,33,62,1826
6,37,19,49,IA,Dallas County,33,65,2626
6,37,27,3,MN,Anoka County,33,51,2227
6,37,36,85,NY,Richmond County,33,60,1980
6,37,38,17,ND,Cass County,33,64,1221
6,37,45,3,SC,Aiken County,33,58,2776
6,37,53,25,WA,Grant County,33,54,1352
6,37,1,3,AL,Baldwin County,32,54,2223
6,37,6,15,CA,Del Norte County,32,43,1845
6,37,6,101,CA,Sutter County,32,59,1174
6,37,6,103,CA,Tehama County,32,62,2054
6,37,9,130,CT,Lower Connecticut River Valley Pl,32,45,4173
6,37,13,223,GA,Paulding County,32,70,2470
6,37,26,139,MI,Ottawa County,32,50,2353
6,37,36,91,NY,Saratoga County,32,50,4479
6,37,37,89,NC,Henderson County,32,67,2941
6,37,39,17,OH,Butler County,32,62,2147
6,37,48,21,TX,Bastrop County,32,54,3336
6,37,49,51,UT,Wasatch County,32,63,12261
6,37,2,90,AK,Fairbanks North Star Borough,31,52,1093
6,37,4,17,AZ,Navajo County,31,47,2095
6,37,5,131,AR,Sebastian County,31,62,1335
6,37,8,67,CO,La Plata County,31,50,2669
6,37,9,180,CT,Southeastern Connecticut Planning,31,44,2645
6,37,20,61,KS,Geary County,31,55,1034
6,37,22,17,LA,Caddo Parish,31,56,963
6,37,33,9,NH,Grafton County,31,43,5505
6,37,41,35,OR,Klamath County,31,50,2123
6,37,41,41,OR,Lincoln County,31,45,2331
6,37,4,12,AZ,La Paz County,30,42,2450
6,37,10,5,DE,Sussex County,30,43,2504
6,37,17,163,IL,St. Clair County,30,46,1428
6,37,20,45,KS,Douglas County,30,46,2022
6,37,37,19,NC,Brunswick County,30,58,3543
6,37,39,41,OH,Delaware County,30,74,8068
6,37,40,17,OK,Canadian County,30,75,2004
6,37,42,11,PA,Berks County,30,45,1717
6,37,56,21,WY,Laramie County,30,51,3445
6,37,56,39,WY,Teton County,30,47,18965
6,37,13,245,GA,Richmond County,29,51,1419
6,37,20,209,KS,Wyandotte County,29,51,1863
6,37,21,47,KY,Christian County,29,45,944
6,37,28,47,MS,Harrison County,29,49,2686
6,37,39,85,OH,Lake County,29,51,1612
6,37,42,77,PA,Lehigh County,29,48,2220
6,37,12,61,FL,Indian River County,28,55,7609
6,37,13,179,GA,Liberty County,28,54,870
6,37,18,105,IN,Monroe County,28,46,2616
6,37,19,113,IA,Linn County,28,49,2542
6,37,26,49,MI,Genesee County,28,40,1687
6,37,37,125,NC,Moore County,28,48,4291
6,37,42,79,PA,Luzerne County,28,53,2452
6,37,42,95,PA,Northampton County,28,42,1997
6,37,45,35,SC,Dorchester County,28,52,2584
6,37,17,119,IL,Madison County,27,39,1269
6,37,23,31,ME,York County,27,36,1988
6,37,39,57,OH,Greene County,27,46,2468
6,37,39,151,OH,Stark County,27,41,1267
6,37,39,165,OH,Warren County,27,59,2309
6,37,48,259,TX,Kendall County,27,59,4482
6,37,48,373,TX,Polk County,27,48,3872
6,37,48,381,TX,Randall County,27,35,2032
6,37,1,97,AL,Mobile County,26,42,1236
6,37,16,5,ID,Bannock County,26,45,2536
6,37,29,19,MO,Boone County,26,44,1249
6,37,29,97,MO,Jasper County,26,46,1855
6,37,34,19,NJ,Hunterdon County,26,45,4384
6,37,47,105,TN,Loudon County,26,46,2802
6,37,48,99,TX,Coryell County,26,54,998
6,37,48,183,TX,Gregg County,26,45,2012
6,37,49,45,UT,Tooele County,26,52,2152
6,37,53,55,WA,San Juan County,26,39,2945
6,37,9,160,CT,Northwest Hills Planning Region,25,43,5127
6,37,12,53,FL,Hernando County,25,45,2147
6,37,13,73,GA,Columbia County,25,50,2972
6,37,28,49,MS,Hinds County,25,45,2894
6,37,45,7,SC,Anderson County,25,53,2540
6,37,47,179,TN,Washington County,25,45,1447
6,37,48,231,TX,Hunt County,25,53,1414
6,37,48,479,TX,Webb County,25,43,1068
6,37,8,45,CO,Garfield County,24,40,935
6,37,13,21,GA,Bibb County,24,40,1060
6,37,17,167,IL,Sangamon County,24,33,1085
6,37,29,165,MO,Platte County,24,41,2914
6,37,32,7,NV,Elko County,24,42,956
6,37,37,71,NC,Gaston County,24,35,1451
6,37,41,11,OR,Coos County,24,33,1153
6,37,42,43,PA,Dauphin County,24,38,1861
6,37,42,129,PA,Westmoreland County,24,41,1621
6,37,48,135,TX,Ector County,24,39,804
6,37,48,221,TX,Hood County,24,54,2023
6,37,50,27,VT,Windsor County,24,39,2838
6,37,51,95,VA,James City County,24,37,1807
6,37,5,45,AR,Faulkner County,23,44,1655
6,37,8,97,CO,Pitkin County,23,41,27522
6,37,12,5,FL,Bay County,23,36,1275
6,37,13,185,GA,Lowndes County,23,32,1205
6,37,13,215,GA,Muscogee County,23,39,1068
6,37,17,143,IL,Peoria County,23,31,1752
6,37,17,201,IL,Winnebago County,23,38,1208
6,37,18,63,IN,Hendricks County,23,57,1708
6,37,20,177,KS,Shawnee County,23,47,1229
6,37,37,1,NC,Alamance County,23,34,1974
6,37,37,85,NC,Harnett County,23,40,1448
6,37,40,31,OK,Comanche County,23,37,753
6,37,42,133,PA,York County,23,38,1612
6,37,47,163,TN,Sullivan County,23,41,2159
6,37,48,485,TX,Wichita County,23,36,1630
6,37,6,9,CA,Calaveras County,22,33,1839
6,37,12,131,FL,Walton County,22,40,3849
6,37,13,15,GA,Bartow County,22,40,1326
6,37,27,139,MN,Scott County,22,29,1294
6,37,34,1,NJ,Atlantic County,22,49,2432
6,37,34,15,NJ,Gloucester County,22,27,2096
6,37,35,55,NM,Taos County,22,32,3756
6,37,36,21,NY,Columbia County,22,33,2736
6,37,36,45,NY,Jefferson County,22,37,728
6,37,39,25,OH,Clermont County,22,35,1460
6,37,44,9,RI,Washington County,22,24,1677
6,37,46,81,SD,Lawrence County,22,36,3642
6,37,46,83,SD,Lincoln County,22,29,2271
6,37,48,375,TX,Potter County,22,48,912
6,37,51,650,VA,Hampton city,22,32,1198
6,37,1,117,AL,Shelby County,21,37,1289
6,37,13,217,GA,Newton County,21,41,2137
6,37,19,193,IA,Woodbury County,21,37,824
6,37,24,25,MD,Harford County,21,31,1764
6,37,30,49,MT,Lewis and Clark County,21,36,2284
6,37,39,93,OH,Lorain County,21,32,1830
6,37,40,131,OK,Rogers County,21,40,1809
6,37,41,7,OR,Clatsop County,21,29,936
6,37,42,41,PA,Cumberland County,21,39,2281
6,37,42,49,PA,Erie County,21,26,916
6,37,45,77,SC,Pickens County,21,38,7123
6,37,47,35,TN,Cumberland County,21,42,4234
6,37,47,147,TN,Robertson County,21,46,1985
6,37,53,7,WA,Chelan County,21,34,2604
6,37,53,15,WA,Cowlitz County,21,35,1176
6,37,53,31,WA,Jefferson County,21,31,2064
6,37,5,85,AR,Lonoke County,20,40,1129
6,37,6,69,CA,San Benito County,20,32,1679
6,37,10,1,DE,Kent County,20,30,1079
6,37,12,89,FL,Nassau County,20,28,2598
6,37,13,13,GA,Barrow County,20,40,1334
6,37,21,117,KY,Kenton County,20,32,1542
6,37,22,15,LA,Bossier Parish,20,38,1385
6,37,26,21,MI,Berrien County,20,33,2274
6,37,33,13,NH,Merrimack County,20,31,3577
6,37,37,49,NC,Craven County,20,35,997
6,37,38,101,ND,Ward County,20,31,947
6,37,41,59,OR,Umatilla County,20,43,745
6,37,42,69,PA,Lackawanna County,20,26,1040
6,37,47,43,TN,Dickson County,20,34,2926
6,37,47,141,TN,Putnam County,20,43,2561
6,37,48,497,TX,Wise County,20,39,2413
6,37,51,177,VA,Spotsylvania County,20,38,1419
6,37,51,540,VA,Charlottesville city,20,38,1484
6,37,53,75,WA,Whitman County,20,30,2203
6,37,55,87,WI,Outagamie County,20,39,1478
6,37,58,0,SS,Other flows - Same State,67,101,4894
6,37,59,0,DS,Other flows - Different State,6983,11727,675883
6,37,59,1,DS,Other flows - Northeast,755,1132,108259
6,37,59,3,DS,Other flows - Midwest,2072,3473,152012
6,37,59,5,DS,Other flows - South,3010,5252,255705
6,37,59,7,DS,Other flows - West,1146,1870,159906
6,37,57,9,FR,Foreign - Other flows,-1,-1,-1
6,39,96,0,CA,Madera County Total Migration-US and Foreign,3202,5889,171556
6,39,97,0,CA,Madera County Total Migration-US,3202,5889,171556
6,39,97,1,CA,Madera County Total Migration-Same State,2327,4198,119940
6,39,97,3,CA,Madera County Total Migration-Different State,875,1691,51616
6,39,6,39,CA,Madera County Non-migrants,53363,119454,3446036
6,39,6,19,CA,Fresno County,1124,2120,63149
6,39,6,47,CA,Merced County,182,374,7350
6,39,6,37,CA,Los Angeles County,118,177,5094
6,39,6,73,CA,San Diego County,68,100,2678
6,39,6,85,CA,Santa Clara County,63,89,3795
6,39,6,67,CA,Sacramento County,59,90,2280
6,39,6,71,CA,San Bernardino County,58,79,880
6,39,6,29,CA,Kern County,51,104,2867
6,39,6,77,CA,San Joaquin County,51,91,2484
6,39,6,65,CA,Riverside County,49,72,2169
6,39,6,99,CA,Stanislaus County,49,97,2834
6,39,6,107,CA,Tulare County,48,82,1460
6,39,6,43,CA,Mariposa County,42,78,2478
6,39,6,53,CA,Monterey County,36,66,1363
6,39,32,3,NV,Clark County,35,66,1631
6,39,4,13,AZ,Maricopa County,28,46,1878
6,39,6,1,CA,Alameda County,27,51,1698
6,39,6,59,CA,Orange County,27,49,1056
6,39,6,79,CA,San Luis Obispo County,27,47,2057
6,39,6,31,CA,Kings County,25,40,927
6,39,6,13,CA,Contra Costa County,24,40,2257
6,39,6,87,CA,Santa Cruz County,21,32,1118
6,39,58,0,SS,Other flows - Same State,178,320,9947
6,39,59,0,DS,Other flows - Different State,812,1579,48106
6,39,59,1,DS,Other flows - Northeast,43,74,2725
6,39,59,3,DS,Other flows - Midwest,101,173,4590
6,39,59,5,DS,Other flows - South,332,710,21787
6,39,59,7,DS,Other flows - West,336,622,19003
6,39,57,9,FR,Foreign - Other flows,-1,-1,-1
6,41,96,0,CA,Marin County Total Migration-US and Foreign,7796,12358,1738319
6,41,97,0,CA,Marin County Total Migration-US,7796,12358,1738319
6,41,97,1,CA,Marin County Total Migration-Same State,5004,7682,1004222
6,41,97,3,CA,Marin County Total Migration-Different State,2792,4676,734097
6,41,6,41,CA,Marin County Non-migrants,103539,200885,32883392
6,41,6,97,CA,Sonoma County,1182,1953,143209
6,41,6,75,CA,San Francisco County,894,1183,235096
6,41,6,1,CA,Alameda County,385,521,66211
6,41,6,13,CA,Contra Costa County,385,612,50837
6,41,6,37,CA,Los Angeles County,381,527,86576
6,41,6,95,CA,Solano County,198,362,15095
6,41,6,81,CA,San Mateo County,194,271,54133
6,41,6,73,CA,San Diego County,178,288,47637
6,41,6,85,CA,Santa Clara County,152,239,53086
6,41,36,61,NY,New York County,120,141,18236
6,41,6,67,CA,Sacramento County,119,192,11849
6,41,53,33,WA,King County,110,170,22596
6,41,6,59,CA,Orange County,92,176,27495
6,41,6,61,CA,Placer County,90,182,17655
6,41,4,13,AZ,Maricopa County,81,134,24342
6,41,6,55,CA,Napa County,80,136,18010
6,41,36,47,NY,Kings County,66,87,12425
6,41,32,31,NV,Washoe County,64,109,24632
6,41,32,3,NV,Clark County,62,92,15195
6,41,48,453,TX,Travis County,62,102,24391
6,41,6,65,CA,Riverside County,60,91,13705
6,41,8,31,CO,Denver County,58,74,10958
6,41,41,51,OR,Multnomah County,57,78,13747
6,41,6,57,CA,Nevada County,55,91,9145
6,41,6,87,CA,Santa Cruz County,53,76,11147
6,41,17,31,IL,Cook County,46,88,16166
6,41,15,3,HI,Honolulu County,45,72,12056
6,41,6,17,CA,El Dorado County,43,68,8275
6,41,6,77,CA,San Joaquin County,43,92,3996
6,41,6,53,CA,Monterey County,37,58,7258
6,41,6,45,CA,Mendocino County,35,61,4782
6,41,6,83,CA,Santa Barbara County,34,47,10751
6,41,25,17,MA,Middlesex County,34,62,7789
6,41,49,35,UT,Salt Lake County,34,51,4632
6,41,6,113,CA,Yolo County,32,41,3004
6,41,41,17,OR,Deschutes County,32,53,5712
6,41,6,79,CA,San Luis Obispo County,29,44,4573
6,41,8,13,CO,Boulder County,27,47,8067
6,41,6,71,CA,San Bernardino County,26,39,2347
6,41,53,61,WA,Snohomish County,26,38,5797
6,41,6,111,CA,Ventura County,25,41,4996
6,41,12,86,FL,Miami-Dade County,25,43,8410
6,41,15,1,HI,Hawaii County,25,39,6976
6,41,16,1,ID,Ada County,25,56,5619
6,41,15,9,HI,Maui County,24,33,4726
6,41,41,5,OR,Clackamas County,24,50,7477
6,41,6,19,CA,Fresno County,23,27,2400
6,41,37,21,NC,Buncombe County,23,39,2548
6,41,41,29,OR,Jackson County,23,36,3933
6,41,53,53,WA,Pierce County,22,36,3445
6,41,6,33,CA,Lake County,21,31,1388
6,41,8,59,CO,Jefferson County,21,30,3638
6,41,12,99,FL,Palm Beach County,21,53,6827
6,41,25,25,MA,Suffolk County,21,24,3772
6,41,41,67,OR,Washington County,20,38,2627
6,41,58,0,SS,Other flows - Same State,158,238,13295
6,41,59,0,DS,Other flows - Different State,1594,2808,447660
6,41,59,1,DS,Other flows - Northeast,278,536,65286
6,41,59,3,DS,Other flows - Midwest,221,382,55743
6,41,59,5,DS,Other flows - South,670,1239,199502
6,41,59,7,DS,Other flows - West,425,651,127130
6,41,57,9,FR,Foreign - Other flows,-1,-1,-1
6,43,96,0,CA,Mariposa County Total Migration-US and Foreign,568,973,38141
6,43,97,0,CA,Mariposa County Total Migration-US,568,973,38141
6,43,97,1,CA,Mariposa County Total Migration-Same State,316,512,20992
6,43,97,3,CA,Mariposa County Total Migration-Different State,252,461,17149
6,43,6,43,CA,Mariposa County Non-migrants,6017,11409,422545
6,43,6,39,CA,Madera County,43,77,2257
6,43,6,47,CA,Merced County,36,67,1792
6,43,6,19,CA,Fresno County,33,60,1331
6,43,6,99,CA,Stanislaus County,25,37,1255
6,43,6,109,CA,Tuolumne County,23,44,1109
6,43,58,0,SS,Other flows - Same State,156,227,13249
6,43,59,0,DS,Other flows - Different State,252,461,17149
6,43,59,1,DS,Other flows - Northeast,-1,-1,-1
6,43,59,3,DS,Other flows - Midwest,33,66,1831
6,43,59,5,DS,Other flows - South,80,160,6100
6,43,59,7,DS,Other flows - West,139,235,9218
6,43,57,9,FR,Foreign - Other flows,-1,-1,-1
6,45,96,0,CA,Mendocino County Total Migration-US and Foreign,2085,3435,161508
6,45,97,0,CA,Mendocino County Total Migration-US,2085,3435,161508
6,45,97,1,CA,Mendocino County Total Migration-Same State,1249,2061,109321
6,45,97,3,CA,Mendocino County Total Migration-Different State,836,1374,52187
6,45,6,45,CA,Mendocino County Non-migrants,32777,62934,2358528
6,45,6,97,CA,Sonoma County,262,474,18606
6,45,6,33,CA,Lake County,163,346,7506
6,45,6,23,CA,Humboldt County,63,104,2773
6,45,6,1,CA,Alameda County,61,79,8080
6,45,6,67,CA,Sacramento County,60,90,3484
6,45,6,37,CA,Los Angeles County,56,74,2347
6,45,6,7,CA,Butte County,38,56,2644
6,45,6,75,CA,San Francisco County,37,43,4800
6,45,6,13,CA,Contra Costa County,35,55,2260
6,45,6,85,CA,Santa Clara County,33,45,1586
6,45,6,73,CA,San Diego County,31,47,2560
6,45,6,89,CA,Shasta County,31,60,3404
6,45,6,59,CA,Orange County,27,35,1891
6,45,6,65,CA,Riverside County,27,32,1173
6,45,6,61,CA,Placer County,26,46,2547
6,45,6,41,CA,Marin County,24,36,1491
6,45,6,95,CA,Solano County,22,36,1246
6,45,32,3,NV,Clark County,20,37,1951
6,45,58,0,SS,Other flows - Same State,253,413,15026
6,45,59,0,DS,Other flows - Different State,816,1337,50236
6,45,59,1,DS,Other flows - Northeast,66,101,4562
6,45,59,3,DS,Other flows - Midwest,104,157,6468
6,45,59,5,DS,Other flows - South,245,428,15980
6,45,59,7,DS,Other flows - West,401,651,23227
6,45,57,9,FR,Foreign - Other flows,-1,-1,-1
6,47,96,0,CA,Merced County Total Migration-US and Foreign,5523,10298,289483
6,47,97,0,CA,Merced County Total Migration-US,5523,10298,289483
6,47,97,1,CA,Merced County Total Migration-Same State,3933,7258,204678
6,47,97,3,CA,Merced County Total Migration-Different State,1590,3040,84804
6,47,6,47,CA,Merced County Non-migrants,96257,216943,5793425
6,47,6,99,CA,Stanislaus County,1001,1966,50806
6,47,6,85,CA,Santa Clara County,409,757,22484
6,47,6,19,CA,Fresno County,367,689,18875
6,47,6,77,CA,San Joaquin County,220,435,11376
6,47,6,39,CA,Madera County,217,453,11361
6,47,6,67,CA,Sacramento County,217,356,10375
6,47,6,37,CA,Los Angeles County,158,232,5276
6,47,6,1,CA,Alameda County,139,221,8800
6,47,6,73,CA,San Diego County,109,168,4468
6,47,6,53,CA,Monterey County,92,184,4495
6,47,6,65,CA,Riverside County,80,144,3473
6,47,4,13,AZ,Maricopa County,65,113,3625
6,47,6,43,CA,Mariposa County,63,116,2700
6,47,6,13,CA,Contra Costa County,62,109,4395
6,47,32,3,NV,Clark County,61,119,2244
6,47,6,71,CA,San Bernardino County,58,102,2456
6,47,6,29,CA,Kern County,53,119,1849
6,47,6,69,CA,San Benito County,53,105,2491
6,47,6,81,CA,San Mateo County,51,91,3567
6,47,6,87,CA,Santa Cruz County,51,86,1903
6,47,6,107,CA,Tulare County,50,88,1920
6,47,6,59,CA,Orange County,48,62,2760
6,47,6,75,CA,San Francisco County,44,55,2814
6,47,6,95,CA,Solano County,38,51,1626
6,47,6,109,CA,Tuolumne County,37,76,1503
6,47,6,97,CA,Sonoma County,35,62,2820
6,47,32,31,NV,Washoe County,32,55,2749
6,47,48,201,TX,Harris County,28,49,1093
6,47,6,31,CA,Kings County,26,59,1423
6,47,53,33,WA,King County,26,40,1251
6,47,6,61,CA,Placer County,23,42,1801
6,47,6,83,CA,Santa Barbara County,23,29,1008
6,47,6,7,CA,Butte County,22,40,1099
6,47,6,113,CA,Yolo County,22,45,1642
6,47,4,27,AZ,Yuma County,21,32,749
6,47,48,29,TX,Bexar County,20,56,1066
6,47,58,0,SS,Other flows - Same State,165,317,9808
6,47,59,0,DS,Other flows - Different State,1337,2576,72028
6,47,59,1,DS,Other flows - Northeast,82,116,3255
6,47,59,3,DS,Other flows - Midwest,224,413,10519
6,47,59,5,DS,Other flows - South,575,1201,32497
6,47,59,7,DS,Other flows - West,456,846,25757
6,47,57,9,FR,Foreign - Other flows,-1,-1,-1
6,49,96,0,CA,Modoc County Total Migration-US and Foreign,207,336,10244
6,49,97,0,CA,Modoc County Total Migration-US,207,336,10244
6,49,97,1,CA,Modoc County Total Migration-Same State,104,158,4188
6,49,97,3,CA,Modoc County Total Migration-Different State,103,178,6056
6,49,6,49,CA,Modoc County Non-migrants,2781,5679,158276
6,49,6,89,CA,Shasta County,22,36,908
6,49,58,0,SS,Other flows - Same State,82,122,3280
6,49,59,0,DS,Other flows - Different State,103,178,6056
6,49,59,1,DS,Other flows - Northeast,-1,-1,-1
6,49,59,3,DS,Other flows - Midwest,-1,-1,-1
6,49,59,5,DS,Other flows - South,29,49,2098
6,49,59,7,DS,Other flows - West,74,129,3958
6,51,96,0,CA,Mono County Total Migration-US and Foreign,576,925,61692
6,51,97,0,CA,Mono County Total Migration-US,576,925,61692
6,51,97,1,CA,Mono County Total Migration-Same State,274,431,38382
6,51,97,3,CA,Mono County Total Migration-Different State,302,494,23310
6,51,6,51,CA,Mono County Non-migrants,5039,9372,464483
6,51,6,27,CA,Inyo County,73,141,6318
6,51,6,37,CA,Los Angeles County,35,44,2201
6,51,6,73,CA,San Diego County,35,68,2876
6,51,32,31,NV,Washoe County,30,39,3037
6,51,6,65,CA,Riverside County,22,36,2630
6,51,58,0,SS,Other flows - Same State,109,147,24498
6,51,59,0,DS,Other flows - Different State,272,455,20273
6,51,59,1,DS,Other flows - Northeast,28,41,2375
6,51,59,3,DS,Other flows - Midwest,21,26,1230
6,51,59,5,DS,Other flows - South,50,89,3283
6,51,59,7,DS,Other flows - West,173,299,13385
6,51,57,9,FR,Foreign - Other flows,-1,-1,-1
6,53,96,0,CA,Monterey County Total Migration-US and Foreign,10141,17855,848713
6,53,97,0,CA,Monterey County Total Migration-US,9997,17509,836478
6,53,97,1,CA,Monterey County Total Migration-Same State,5316,8951,407520
6,53,97,3,CA,Monterey County Total Migration-Different State,4681,8558,428958
6,53,98,0,CA,Monterey County Total Migration-Foreign,144,346,12235
6,53,6,53,CA,Monterey County Non-migrants,164043,342205,15200263
6,53,6,85,CA,Santa Clara County,642,1003,59516
6,53,6,87,CA,Santa Cruz County,528,1002,29990
6,53,6,37,CA,Los Angeles County,362,487,23724
6,53,6,73,CA,San Diego County,327,529,28478
6,53,6,67,CA,Sacramento County,310,464,21065
6,53,6,19,CA,Fresno County,271,471,14525
6,53,6,69,CA,San Benito County,217,391,21764
6,53,6,47,CA,Merced County,206,448,11730
6,53,32,3,NV,Clark County,190,313,11297
6,53,6,79,CA,San Luis Obispo County,181,294,12027
6,53,6,1,CA,Alameda County,175,271,15678
6,53,4,27,AZ,Yuma County,172,342,8613
6,53,6,29,CA,Kern County,156,317,6273
