01/01/2022 00:00:00,716025,7,5,N,OR,,120,100,3.0,0.0007,,,,,,,,3.0,0.0007,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716026,7,210,E,HV,0.8,119,100,153.0,0.0085,64.8,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0085,64.8,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716028,7,10,E,ML,0.291,0,0,296.0,0.0126,65.2,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0089,68.7,128.0,0.0158,66.6,89.0,0.0129,59.9,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716029,7,10,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716030,7,10,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716032,7,10,W,ML,0.38,0,0,2208.0,0.036,68.6,0.0,0.0,0.0,0.0,0.0,0.0,463.0,0.0255,74.3,670.0,0.0396,70.6,592.0,0.0412,67.0,483.0,0.0375,62.4,,,,,,,,,,,,
01/01/2022 00:00:00,716033,7,10,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716035,7,10,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716036,7,10,E,ML,0.38,0,0,3461.0,0.0474,70.1,0.0,0.0,0.0,0.0,0.0,0.0,766.0,0.0379,74.5,836.0,0.0513,72.1,737.0,0.056,70.1,683.0,0.0534,67.4,439.0,0.0382,62.8,,,,,,,,,
01/01/2022 00:00:00,716038,7,10,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716039,7,10,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716040,7,10,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716041,7,10,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716043,7,10,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716044,7,10,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716045,7,10,E,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2022 00:00:00,716046,7,10,W,OR,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
