"X","tournament_id","team_id","team_name","group_name","played","wins","draws","losses","goals_for","goals_against","goal_difference","points","advanced","confederation_code","region_name","year","prior_tournaments","squad_size","avg_age","forward_share","defender_share","avg_career_tournaments","avg_prior_wc","max_prior_wc","debutant_share","yellows","reds","total_cards","is_host","foreign_manager"
239,"WC-1995","T-28","England","Group B",3,2,0,1,6,6,0,6,1,"UEFA","Europe",1995,9,20,26.95,0.1,0.4,1.05,0,0,1,2,0,2,0,0
240,"WC-1995","T-12","Canada","Group B",3,0,1,2,5,13,-8,1,0,"CONCACAF","North America",1995,1,20,26.2,0.2,0.35,1.6,0,0,1,7,0,7,0,0
241,"WC-1995","T-50","Nigeria","Group B",3,0,1,2,5,14,-9,1,0,"CAF","Africa",1995,2,20,20.95,0.15,0.35,2.55,0.65,1,0.35,7,0,7,0,0
242,"WC-1995","T-83","United States","Group C",3,2,1,0,9,4,5,7,1,"CONCACAF","North America",1995,5,20,24,0.25,0.25,2.45,0.45,1,0.55,3,1,4,0,0
243,"WC-1995","T-14","China","Group C",3,2,1,0,10,6,4,7,1,"AFC","East Asia",1995,1,20,24.85,0.15,0.25,2.15,0.5,1,0.5,2,0,2,0,0
244,"WC-1995","T-22","Denmark","Group C",3,1,0,2,6,5,1,3,1,"UEFA","Europe",1995,2,20,22.45,0.15,0.25,1.75,0.2,1,0.8,4,0,4,0,0
245,"WC-1995","T-04","Australia","Group C",3,0,0,3,3,13,-10,0,0,"AFC","Oceania",1995,1,20,24.2,0.25,0.4,1.6,0,0,1,9,1,10,0,1
246,"WC-1998","T-09","Brazil","Group A",3,2,0,1,6,3,3,6,1,"CONMEBOL","South America",1998,15,22,27.8636363636364,0.136363636363636,0.318181818181818,2.04545454545455,0.5,2,0.681818181818182,4,0,4,0,0
247,"WC-1998","T-53","Norway","Group A",3,1,2,0,5,4,1,5,1,"UEFA","Europe",1998,3,22,28.1818181818182,0.227272727272727,0.363636363636364,1.5,0.5,1,0.5,4,0,4,0,0
248,"WC-1998","T-47","Morocco","Group A",3,1,1,1,5,5,0,4,0,"CAF","Africa",1998,3,22,26.8636363636364,0.181818181818182,0.409090909090909,1.31818181818182,0.318181818181818,1,0.681818181818182,4,0,4,0,1
249,"WC-1998","T-64","Scotland","Group A",3,0,1,2,2,6,-4,1,0,"UEFA","Europe",1998,7,22,29.9545454545455,0.227272727272727,0.363636363636364,1.22727272727273,0.227272727272727,3,0.863636363636364,4,1,5,0,0
250,"WC-1998","T-41","Italy","Group B",3,2,1,0,7,3,4,7,1,"UEFA","Europe",1998,12,22,27.6363636363636,0.227272727272727,0.318181818181818,2.36363636363636,0.545454545454545,3,0.681818181818182,5,0,5,0,0
251,"WC-1998","T-13","Chile","Group B",3,0,3,0,4,4,0,3,1,"CONMEBOL","South America",1998,6,22,27.1818181818182,0.181818181818182,0.363636363636364,1,0,0,1,11,0,11,0,1
252,"WC-1998","T-05","Austria","Group B",3,0,2,1,3,4,-1,2,0,"UEFA","Europe",1998,5,22,29.8181818181818,0.181818181818182,0.227272727272727,1.27272727272727,0.272727272727273,1,0.727272727272727,6,0,6,0,0
253,"WC-1998","T-11","Cameroon","Group B",3,0,2,1,2,5,-3,2,0,"CAF","Africa",1998,3,22,23.6818181818182,0.272727272727273,0.318181818181818,2,0.318181818181818,2,0.772727272727273,6,3,8,0,1
254,"WC-1998","T-30","France","Group C",3,3,0,0,9,1,8,9,1,"UEFA","Europe",1998,7,22,27.4545454545455,0.181818181818182,0.272727272727273,1.95454545454545,0,0,1,7,1,8,1,0
255,"WC-1998","T-22","Denmark","Group C",3,1,1,1,3,3,0,4,1,"UEFA","Europe",1998,3,22,29.4090909090909,0.181818181818182,0.363636363636364,1.40909090909091,0.0454545454545455,1,0.954545454545455,8,2,10,0,1
256,"WC-1998","T-70","South Africa","Group C",3,0,2,1,3,6,-3,2,0,"CAF","Africa",1998,0,23,26.304347826087,0.260869565217391,0.260869565217391,1.26086956521739,0,0,1,7,1,7,0,1
257,"WC-1998","T-63","Saudi Arabia","Group C",3,0,1,2,2,7,-5,1,0,"AFC","Middle East",1998,1,22,25.7727272727273,0.227272727272727,0.272727272727273,2.09090909090909,0.5,1,0.5,4,1,5,0,1
258,"WC-1998","T-50","Nigeria","Group D",3,2,0,1,5,5,0,6,1,"CAF","Africa",1998,3,22,26.7272727272727,0.181818181818182,0.363636363636364,1.86363636363636,0.545454545454545,1,0.454545454545455,7,0,7,0,1
259,"WC-1998","T-55","Paraguay","Group D",3,1,2,0,3,1,2,5,1,"CONMEBOL","South America",1998,4,22,26.7727272727273,0.227272727272727,0.363636363636364,1.68181818181818,0,0,1,3,0,3,0,1
260,"WC-1998","T-73","Spain","Group D",3,1,1,1,8,4,4,4,0,"UEFA","Europe",1998,8,22,27.2272727272727,0.227272727272727,0.409090909090909,1.95454545454545,0.636363636363636,3,0.545454545454545,7,0,7,0,0
261,"WC-1998","T-10","Bulgaria","Group D",3,0,1,2,1,7,-6,1,0,"UEFA","Europe",1998,6,22,28.1818181818182,0.227272727272727,0.272727272727273,1.40909090909091,0.409090909090909,2,0.636363636363636,7,1,7,0,0
262,"WC-1998","T-48","Netherlands","Group E",3,1,2,0,7,2,5,5,1,"UEFA","Europe",1998,4,22,27.0454545454545,0.181818181818182,0.272727272727273,1.72727272727273,0.454545454545455,2,0.590909090909091,2,1,3,0,0
263,"WC-1998","T-46","Mexico","Group E",3,1,2,0,7,5,2,5,1,"CONCACAF","North America",1998,10,22,27.2727272727273,0.227272727272727,0.227272727272727,2.04545454545455,0.272727272727273,1,0.727272727272727,8,2,10,0,0
264,"WC-1998","T-06","Belgium","Group E",3,0,3,0,3,3,0,3,0,"UEFA","Europe",1998,7,22,29.9090909090909,0.227272727272727,0.363636363636364,2.13636363636364,0.772727272727273,3,0.545454545454545,4,1,5,0,0
265,"WC-1998","T-71","South Korea","Group E",3,0,1,2,2,9,-7,1,0,"AFC","East Asia",1998,4,22,26.2272727272727,0.227272727272727,0.409090909090909,1.81818181818182,0.409090909090909,2,0.681818181818182,7,1,8,0,0
266,"WC-1998","T-31","Germany","Group F",3,2,1,0,6,2,4,7,1,"UEFA","Europe",1998,3,22,30.2727272727273,0.181818181818182,0.454545454545455,2.27272727272727,0.909090909090909,4,0.5,6,0,6,0,0
267,"WC-1998","T-87","Yugoslavia","Group F",3,2,1,0,4,2,2,7,1,"UEFA","Europe",1998,8,22,28.2272727272727,0.181818181818182,0.318181818181818,1.27272727272727,0.136363636363636,1,0.863636363636364,4,0,4,0,0
268,"WC-1998","T-38","Iran","Group F",3,1,0,2,2,4,-2,3,0,"AFC","Middle East",1998,1,22,27.3181818181818,0.181818181818182,0.363636363636364,1.09090909090909,0,0,1,3,0,3,0,0
269,"WC-1998","T-83","United States","Group F",3,0,0,3,1,5,-4,0,0,"CONCACAF","North America",1998,6,22,28.9090909090909,0.181818181818182,0.318181818181818,2.45454545454545,0.772727272727273,2,0.363636363636364,4,0,4,0,0
270,"WC-1998","T-61","Romania","Group G",3,2,1,0,4,2,2,7,1,"UEFA","Europe",1998,4,22,28.5,0.227272727272727,0.272727272727273,1.72727272727273,0.727272727272727,2,0.454545454545455,7,0,7,0,0
271,"WC-1998","T-28","England","Group G",3,2,0,1,5,2,3,6,1,"UEFA","Europe",1998,10,22,28.1818181818182,0.181818181818182,0.318181818181818,1.72727272727273,0.0454545454545455,1,0.954545454545455,3,0,3,0,0
272,"WC-1998","T-16","Colombia","Group G",3,1,0,2,1,3,-2,3,0,"CONMEBOL","South America",1998,3,22,28.1363636363636,0.272727272727273,0.272727272727273,1.63636363636364,0.590909090909091,2,0.5,5,0,5,0,0
273,"WC-1998","T-79","Tunisia","Group G",3,0,1,2,1,4,-3,1,0,"CAF","Africa",1998,1,22,26.3636363636364,0.227272727272727,0.318181818181818,1.68181818181818,0,0,1,7,0,7,0,1
274,"WC-1998","T-03","Argentina","Group H",3,3,0,0,7,0,7,9,1,"CONMEBOL","South America",1998,10,22,26.4545454545455,0.227272727272727,0.318181818181818,2.09090909090909,0.363636363636364,2,0.727272727272727,4,0,4,0,0
275,"WC-1998","T-18","Croatia","Group H",3,2,0,1,4,2,2,6,1,"UEFA","Europe",1998,0,22,28.0909090909091,0.181818181818182,0.318181818181818,1.68181818181818,0.136363636363636,1,0.863636363636364,8,0,8,0,0
276,"WC-1998","T-43","Jamaica","Group H",3,1,0,2,3,9,-6,3,0,"CONCACAF","Caribbean",1998,0,22,26.5909090909091,0.272727272727273,0.318181818181818,1,0,0,1,5,1,5,0,1
277,"WC-1998","T-44","Japan","Group H",3,0,0,3,1,4,-3,0,0,"AFC","East Asia",1998,2,22,26,0.181818181818182,0.318181818181818,1.63636363636364,0,0,1,7,0,7,0,0
278,"WC-1999","T-83","United States","Group A",3,3,0,0,13,1,12,9,1,"CONCACAF","North America",1999,7,20,26.3,0.2,0.25,2.8,0.9,2,0.4,0,0,0,1,0
279,"WC-1999","T-50","Nigeria","Group A",3,2,0,1,5,8,-3,6,1,"CAF","Africa",1999,4,20,22.8,0.25,0.35,2.5,0.75,2,0.5,0,0,0,0,0
280,"WC-1999","T-51","North Korea","Group A",3,1,0,2,4,6,-2,3,0,"AFC","East Asia",1999,1,20,24.2,0.2,0.35,1.35,0,0,1,0,0,0,0,0
281,"WC-1999","T-22","Denmark","Group A",3,0,0,3,1,8,-7,0,0,"UEFA","Europe",1999,4,20,25.7,0.5,0.2,1.6,0.45,1,0.55,0,0,0,0,0
282,"WC-1999","T-09","Brazil","Group B",3,2,1,0,12,4,8,7,1,"CONMEBOL","South America",1999,16,20,24.3,0.2,0.35,2.6,0.65,2,0.5,0,0,0,0,0
283,"WC-1999","T-31","Germany","Group B",3,1,2,0,10,4,6,5,1,"UEFA","Europe",1999,4,20,24.85,0.2,0.4,2.85,0.6,2,0.5,0,0,0,0,0
284,"WC-1999","T-41","Italy","Group B",3,1,1,1,3,3,0,4,0,"UEFA","Europe",1999,13,20,27,0.2,0.4,1.2,0.2,1,0.8,0,0,0,0,0
285,"WC-1999","T-46","Mexico","Group B",3,0,0,3,1,15,-14,0,0,"CONCACAF","North America",1999,11,20,21.6,0.35,0.2,1.05,0,0,1,0,0,0,0,0
286,"WC-1999","T-53","Norway","Group C",3,3,0,0,13,2,11,9,1,"UEFA","Europe",1999,4,20,24.45,0,0.3,2.25,0.5,2,0.65,0,0,0,0,0
287,"WC-1999","T-62","Russia","Group C",3,2,0,1,10,3,7,6,1,"UEFA","Europe, Asia",1999,1,20,25.45,0.15,0.35,1.55,0,0,1,0,0,0,0,0
288,"WC-1999","T-12","Canada","Group C",3,0,1,2,3,12,-9,1,0,"CONCACAF","North America",1999,2,20,25.25,0.25,0.25,1.9,0.35,1,0.65,0,0,0,0,1
289,"WC-1999","T-44","Japan","Group C",3,0,1,2,1,10,-9,1,0,"AFC","East Asia",1999,3,20,23.35,0.25,0.3,2.5,0.4,2,0.65,0,0,0,0,0
290,"WC-1999","T-14","China","Group D",3,3,0,0,12,2,10,9,1,"AFC","East Asia",1999,2,20,25.9,0.2,0.35,2.25,0.6,2,0.55,0,0,0,0,0
291,"WC-1999","T-74","Sweden","Group D",3,2,0,1,6,3,3,6,1,"UEFA","Europe",1999,9,20,23.75,0.15,0.3,1.9,0.15,1,0.85,0,0,0,0,0
292,"WC-1999","T-04","Australia","Group D",3,0,1,2,3,7,-4,1,0,"AFC","Oceania",1999,2,20,24.25,0.15,0.35,1.9,0.45,1,0.55,0,0,0,0,0
293,"WC-1999","T-32","Ghana","Group D",3,0,1,2,1,10,-9,1,0,"CAF","Africa",1999,0,20,23.7,0.35,0.4,1.7,0,0,1,0,0,0,0,0
294,"WC-2002","T-22","Denmark","Group A",3,2,1,0,5,2,3,7,1,"UEFA","Europe",2002,5,23,28.0869565217391,0.173913043478261,0.304347826086957,1.60869565217391,0.304347826086957,1,0.695652173913043,8,0,8,0,0
295,"WC-2002","T-65","Senegal","Group A",3,1,2,0,5,4,1,5,1,"CAF","Africa",2002,0,23,25.3478260869565,0.217391304347826,0.304347826086957,1,0,0,1,10,1,10,0,1
296,"WC-2002","T-84","Uruguay","Group A",3,0,2,1,4,5,-1,2,0,"CONMEBOL","South America",2002,9,23,25.8260869565217,0.304347826086957,0.260869565217391,1.1304347826087,0,0,1,10,0,10,0,0
297,"WC-2002","T-30","France","Group A",3,0,1,2,0,3,-3,1,0,"UEFA","Europe",2002,8,23,28.9565217391304,0.217391304347826,0.347826086956522,2.17391304347826,0.608695652173913,1,0.391304347826087,3,1,4,0,0
298,"WC-2002","T-73","Spain","Group B",3,3,0,0,9,4,5,9,1,"UEFA","Europe",2002,9,23,27.1304347826087,0.173913043478261,0.260869565217391,1.8695652173913,0.391304347826087,3,0.782608695652174,2,0,2,0,0
299,"WC-2002","T-55","Paraguay","Group B",3,1,1,1,6,6,0,4,1,"CONMEBOL","South America",2002,5,23,28.2173913043478,0.217391304347826,0.347826086956522,2.08695652173913,0.434782608695652,1,0.565217391304348,8,1,8,0,1
300,"WC-2002","T-70","South Africa","Group B",3,1,1,1,5,5,0,4,0,"CAF","Africa",2002,1,23,26.8260869565217,0.130434782608696,0.304347826086957,1.43478260869565,0.260869565217391,1,0.739130434782609,10,0,10,0,0
301,"WC-2002","T-69","Slovenia","Group B",3,0,0,3,2,7,-5,0,0,"UEFA","Europe",2002,0,23,28.695652173913,0.217391304347826,0.347826086956522,1,0,0,1,10,1,11,0,0
302,"WC-2002","T-09","Brazil","Group C",3,3,0,0,11,3,8,9,1,"CONMEBOL","South America",2002,17,23,26.7391304347826,0.173913043478261,0.347826086956522,1.95652173913043,0.347826086956522,2,0.739130434782609,4,0,4,0,0
303,"WC-2002","T-80","Turkey","Group C",3,1,1,1,5,3,2,4,1,"UEFA","Europe, Asia",2002,1,23,28.2608695652174,0.217391304347826,0.260869565217391,1,0,0,1,9,2,9,0,0
304,"WC-2002","T-17","Costa Rica","Group C",3,1,1,1,5,6,-1,4,0,"CONCACAF","Central America",2002,1,23,27.695652173913,0.260869565217391,0.391304347826087,1.43478260869565,0.0434782608695652,1,0.956521739130435,6,0,6,0,0
305,"WC-2002","T-14","China","Group C",3,0,0,3,0,9,-9,0,0,"AFC","East Asia",2002,3,23,26.6521739130435,0.173913043478261,0.347826086956522,1,0,0,1,5,1,6,0,1
306,"WC-2002","T-71","South Korea","Group D",3,2,1,0,4,1,3,7,1,"AFC","East Asia",2002,5,23,27.1304347826087,0.304347826086957,0.304347826086957,2.26086956521739,0.565217391304348,3,0.608695652173913,7,0,7,1,1
307,"WC-2002","T-83","United States","Group D",3,1,1,1,5,6,-1,4,1,"CONCACAF","North America",2002,8,23,28.8260869565217,0.217391304347826,0.347826086956522,2.52173913043478,0.826086956521739,2,0.478260869565217,4,0,4,0,0
308,"WC-2002","T-58","Portugal","Group D",3,1,0,2,6,4,2,3,0,"UEFA","Europe",2002,2,23,28.3913043478261,0.130434782608696,0.347826086956522,1.30434782608696,0,0,1,7,2,8,0,0
309,"WC-2002","T-57","Poland","Group D",3,1,0,2,3,7,-4,3,0,"UEFA","Europe",2002,4,23,28.7391304347826,0.217391304347826,0.391304347826087,1.17391304347826,0,0,1,9,0,9,0,0
310,"WC-2002","T-31","Germany","Group E",3,2,1,0,11,1,10,7,1,"UEFA","Europe",2002,5,23,28.2608695652174,0.217391304347826,0.260869565217391,1.8695652173913,0.304347826086957,2,0.739130434782609,9,1,9,0,0
311,"WC-2002","T-60","Republic of Ireland","Group E",3,1,2,0,5,2,3,5,1,"UEFA","Europe",2002,2,23,27.5217391304348,0.173913043478261,0.347826086956522,1.30434782608696,0.304347826086957,2,0.739130434782609,4,0,4,0,0
312,"WC-2002","T-11","Cameroon","Group E",3,1,1,1,2,3,-1,4,0,"CAF","Africa",2002,4,23,25.3913043478261,0.217391304347826,0.304347826086957,1.95652173913043,0.739130434782609,3,0.434782608695652,9,1,9,0,1
313,"WC-2002","T-63","Saudi Arabia","Group E",3,0,0,3,0,12,-12,0,0,"AFC","Middle East",2002,2,23,26.4347826086957,0.173913043478261,0.347826086956522,2,0.521739130434783,2,0.608695652173913,3,0,3,0,0
314,"WC-2002","T-74","Sweden","Group F",3,1,2,0,4,3,1,5,1,"UEFA","Europe",2002,10,23,27.304347826087,0.173913043478261,0.347826086956522,1.73913043478261,0.173913043478261,1,0.826086956521739,6,0,6,0,0
315,"WC-2002","T-28","England","Group F",3,1,2,0,2,1,1,5,1,"UEFA","Europe",2002,11,23,27.304347826087,0.217391304347826,0.347826086956522,2.04347826086957,0.478260869565217,2,0.565217391304348,3,0,3,0,1
316,"WC-2002","T-03","Argentina","Group F",3,1,1,1,2,2,0,4,0,"CONMEBOL","South America",2002,11,23,28.7826086956522,0.173913043478261,0.304347826086957,2.08695652173913,0.826086956521739,2,0.391304347826087,6,1,7,0,0
317,"WC-2002","T-50","Nigeria","Group F",3,0,1,2,1,3,-2,1,0,"CAF","Africa",2002,5,23,24.0434782608696,0.173913043478261,0.347826086956522,1.73913043478261,0.347826086956522,2,0.739130434782609,2,0,2,0,0
318,"WC-2002","T-46","Mexico","Group G",3,2,1,0,4,2,2,7,1,"CONCACAF","North America",2002,12,23,29.0434782608696,0.217391304347826,0.260869565217391,2.1304347826087,0.565217391304348,2,0.521739130434783,3,0,3,0,0
319,"WC-2002","T-41","Italy","Group G",3,1,1,1,4,3,1,4,1,"UEFA","Europe",2002,14,23,28.1739130434783,0.260869565217391,0.347826086956522,2.1304347826087,0.521739130434783,3,0.565217391304348,7,0,7,0,0
320,"WC-2002","T-18","Croatia","Group G",3,1,0,2,2,3,-1,3,0,"UEFA","Europe",2002,1,23,28.1304347826087,0.260869565217391,0.347826086956522,2.1304347826087,0.565217391304348,2,0.565217391304348,3,1,4,0,0
321,"WC-2002","T-25","Ecuador","Group G",3,1,0,2,2,4,-2,3,0,"CONMEBOL","South America",2002,0,23,27.9565217391304,0.260869565217391,0.304347826086957,1.47826086956522,0,0,1,9,0,9,0,1
322,"WC-2002","T-44","Japan","Group H",3,2,1,0,5,2,3,7,1,"AFC","East Asia",2002,4,23,25.8695652173913,0.173913043478261,0.260869565217391,1.95652173913043,0.347826086956522,1,0.652173913043478,5,0,5,1,1
323,"WC-2002","T-06","Belgium","Group H",3,1,2,0,6,5,1,5,1,"UEFA","Europe",2002,8,23,29.5217391304348,0.217391304347826,0.304347826086957,1.56521739130435,0.521739130434783,3,0.652173913043478,5,0,5,0,0
324,"WC-2002","T-62","Russia","Group H",3,1,0,2,4,4,0,3,0,"UEFA","Europe, Asia",2002,2,23,27.9565217391304,0.173913043478261,0.304347826086957,1.30434782608696,0.260869565217391,1,0.739130434782609,9,0,9,0,0
325,"WC-2002","T-79","Tunisia","Group H",3,0,1,2,1,5,-4,1,0,"CAF","Africa",2002,2,23,27.4347826086957,0.217391304347826,0.391304347826087,1.73913043478261,0.478260869565217,1,0.521739130434783,8,0,8,0,0
326,"WC-2003","T-83","United States","Group A",3,3,0,0,11,1,10,9,1,"CONCACAF","North America",2003,9,20,27.7,0.25,0.35,2.95,1.2,3,0.4,4,0,4,1,0
327,"WC-2003","T-74","Sweden","Group A",3,2,0,1,5,3,2,6,1,"UEFA","Europe",2003,11,20,25.5,0.2,0.35,2.3,0.6,2,0.5,2,0,2,0,0
328,"WC-2003","T-51","North Korea","Group A",3,1,0,2,3,4,-1,3,0,"AFC","East Asia",2003,2,19,23.7368421052632,0.210526315789474,0.421052631578947,1.57894736842105,0.315789473684211,1,0.684210526315789,5,0,5,0,0
329,"WC-2003","T-50","Nigeria","Group A",3,0,0,3,0,11,-11,0,0,"CAF","Africa",2003,6,20,23.2,0.2,0.3,2.8,0.9,3,0.45,3,0,3,0,0
330,"WC-2003","T-09","Brazil","Group B",3,2,1,0,8,2,6,7,1,"CONMEBOL","South America",2003,18,20,21.75,0.45,0.2,2.8,0.5,2,0.65,3,0,3,0,0
331,"WC-2003","T-53","Norway","Group B",3,2,0,1,10,5,5,6,1,"UEFA","Europe",2003,5,20,25.6,0.3,0.3,2.35,0.8,3,0.45,3,0,3,0,0
332,"WC-2003","T-30","France","Group B",3,1,1,1,2,3,-1,4,0,"UEFA","Europe",2003,9,20,24.35,0.25,0.35,1.3,0,0,1,3,0,3,0,0
333,"WC-2003","T-71","South Korea","Group B",3,0,0,3,1,11,-10,0,0,"AFC","East Asia",2003,6,20,23.3,0.15,0.25,1.1,0,0,1,4,0,4,0,0
334,"WC-2003","T-31","Germany","Group C",3,3,0,0,13,2,11,9,1,"UEFA","Europe",2003,6,20,26.1,0.2,0.35,2.9,0.95,3,0.4,3,0,3,0,0
335,"WC-2003","T-12","Canada","Group C",3,2,0,1,7,5,2,6,1,"CONCACAF","North America",2003,3,20,23,0.25,0.25,2.8,0.5,2,0.7,6,0,6,0,1
336,"WC-2003","T-44","Japan","Group C",3,1,0,2,7,6,1,3,0,"AFC","East Asia",2003,5,20,23.55,0.25,0.25,2.5,0.65,2,0.5,0,0,0,0,0
337,"WC-2003","T-03","Argentina","Group C",3,0,0,3,1,15,-14,0,0,"CONMEBOL","South America",2003,12,20,23.65,0.25,0.45,1.5,0,0,1,4,1,5,0,0
338,"WC-2003","T-14","China","Group D",3,2,1,0,3,1,2,7,1,"AFC","East Asia",2003,4,20,26.65,0.2,0.35,2.2,0.75,3,0.5,1,0,1,0,0
339,"WC-2003","T-62","Russia","Group D",3,2,0,1,5,2,3,6,1,"UEFA","Europe, Asia",2003,3,20,27.35,0.15,0.3,1.55,0.55,1,0.45,3,0,3,0,0
340,"WC-2003","T-32","Ghana","Group D",3,1,0,2,2,5,-3,3,0,"CAF","Africa",2003,1,20,24.4,0.35,0.3,2.05,0.45,1,0.55,2,0,2,0,0
341,"WC-2003","T-04","Australia","Group D",3,0,1,2,3,5,-2,1,0,"AFC","Oceania",2003,3,20,23.7,0.25,0.3,1.85,0.35,2,0.7,3,0,3,0,0
342,"WC-2006","T-31","Germany","Group A",3,3,0,0,8,2,6,9,1,"UEFA","Europe",2006,7,23,26.9565217391304,0.217391304347826,0.304347826086957,2.08695652173913,0.565217391304348,3,0.565217391304348,4,0,4,1,0
343,"WC-2006","T-25","Ecuador","Group A",3,2,0,1,5,3,2,6,1,"CONMEBOL","South America",2006,1,23,27,0.217391304347826,0.304347826086957,1.56521739130435,0.391304347826087,1,0.608695652173913,6,0,6,0,1
344,"WC-2006","T-57","Poland","Group A",3,1,0,2,2,4,-2,3,0,"UEFA","Europe",2006,5,23,27.1739130434783,0.217391304347826,0.304347826086957,1.21739130434783,0.173913043478261,1,0.826086956521739,9,1,9,0,0
345,"WC-2006","T-17","Costa Rica","Group A",3,0,0,3,3,9,-6,0,0,"CONCACAF","Central America",2006,2,23,28.0869565217391,0.217391304347826,0.347826086956522,1.56521739130435,0.391304347826087,1,0.608695652173913,8,0,8,0,0
346,"WC-2006","T-28","England","Group B",3,2,1,0,5,2,3,7,1,"UEFA","Europe",2006,12,23,25.8695652173913,0.173913043478261,0.304347826086957,2.21739130434783,0.608695652173913,2,0.565217391304348,4,0,4,0,1
347,"WC-2006","T-74","Sweden","Group B",3,1,2,0,3,2,1,5,1,"UEFA","Europe",2006,12,23,28.1739130434783,0.217391304347826,0.304347826086957,1.65217391304348,0.652173913043478,2,0.434782608695652,6,0,6,0,0
348,"WC-2006","T-55","Paraguay","Group B",3,1,0,2,2,2,0,3,0,"CONMEBOL","South America",2006,6,23,27.1739130434783,0.217391304347826,0.304347826086957,2,0.608695652173913,2,0.565217391304348,8,0,8,0,1
349,"WC-2006","T-78","Trinidad and Tobago","Group B",3,0,1,2,0,4,-4,1,0,"CONCACAF","Caribbean",2006,0,23,29.695652173913,0.260869565217391,0.304347826086957,1,0,0,1,9,1,9,0,1
350,"WC-2006","T-03","Argentina","Group C",3,2,1,0,8,1,7,7,1,"CONMEBOL","South America",2006,13,23,26.5652173913043,0.260869565217391,0.347826086956522,1.82608695652174,0.260869565217391,2,0.826086956521739,6,0,6,0,0
351,"WC-2006","T-48","Netherlands","Group C",3,2,1,0,3,1,2,7,1,"UEFA","Europe",2006,5,23,27.1304347826087,0.217391304347826,0.347826086956522,1.95652173913043,0.217391304347826,2,0.826086956521739,9,0,9,0,0
352,"WC-2006","T-42","Ivory Coast","Group C",3,1,0,2,5,6,-1,3,0,"CAF","Africa",2006,0,23,25.9565217391304,0.217391304347826,0.347826086956522,1.73913043478261,0,0,1,8,1,8,0,1
353,"WC-2006","T-67","Serbia and Montenegro","Group C",3,0,0,3,2,10,-8,0,0,"UEFA","Europe",2006,0,23,28.4782608695652,0.173913043478261,0.347826086956522,1.30434782608696,0.0869565217391304,1,0.91304347826087,11,2,12,0,0
354,"WC-2006","T-58","Portugal","Group D",3,3,0,0,5,1,4,9,1,"UEFA","Europe",2006,3,23,28.4347826086957,0.260869565217391,0.304347826086957,1.8695652173913,0.304347826086957,1,0.695652173913043,9,0,9,0,1
355,"WC-2006","T-46","Mexico","Group D",3,1,1,1,4,3,1,4,1,"CONCACAF","North America",2006,13,23,27.9130434782609,0.173913043478261,0.347826086956522,2.39130434782609,0.521739130434783,2,0.608695652173913,7,1,7,0,1
356,"WC-2006","T-02","Angola","Group D",3,0,2,1,1,2,-1,2,0,"CAF","Africa",2006,0,23,26.7391304347826,0.260869565217391,0.347826086956522,1,0,0,1,10,1,10,0,0
357,"WC-2006","T-38","Iran","Group D",3,0,1,2,2,6,-4,1,0,"AFC","Middle East",2006,2,23,27.1739130434783,0.260869565217391,0.260869565217391,1.30434782608696,0.0869565217391304,1,0.91304347826087,8,0,8,0,1
358,"WC-2006","T-41","Italy","Group E",3,2,1,0,5,1,4,7,1,"UEFA","Europe",2006,15,23,28.7826086956522,0.260869565217391,0.347826086956522,2.17391304347826,0.608695652173913,2,0.608695652173913,6,1,7,0,0
359,"WC-2006","T-32","Ghana","Group E",3,2,0,1,4,3,1,6,1,"CAF","Africa",2006,2,23,25.3478260869565,0.217391304347826,0.347826086956522,1.52173913043478,0,0,1,12,0,12,0,1
360,"WC-2006","T-20","Czech Republic","Group E",3,1,0,2,3,4,-1,3,0,"UEFA","Europe",2006,0,23,28.8695652173913,0.217391304347826,0.304347826086957,1,0,0,1,6,2,7,0,0
361,"WC-2006","T-83","United States","Group E",3,0,1,2,2,6,-4,1,0,"CONCACAF","North America",2006,10,23,28.6086956521739,0.217391304347826,0.304347826086957,2.26086956521739,0.782608695652174,3,0.478260869565217,4,2,5,0,0
362,"WC-2006","T-09","Brazil","Group F",3,3,0,0,7,1,6,9,1,"CONMEBOL","South America",2006,19,23,28.695652173913,0.173913043478261,0.347826086956522,2.21739130434783,0.782608695652174,3,0.478260869565217,5,0,5,0,0
363,"WC-2006","T-04","Australia","Group F",3,1,1,1,5,5,0,4,1,"AFC","Oceania",2006,4,23,28.6521739130435,0.217391304347826,0.347826086956522,1.82608695652174,0,0,1,7,1,7,0,1
364,"WC-2006","T-18","Croatia","Group F",3,0,2,1,2,3,-1,2,0,"UEFA","Europe",2006,2,23,27.9130434782609,0.217391304347826,0.217391304347826,1.8695652173913,0.608695652173913,2,0.478260869565217,9,2,9,0,0
365,"WC-2006","T-44","Japan","Group F",3,0,1,2,2,7,-5,1,0,"AFC","East Asia",2006,6,23,27.7391304347826,0.217391304347826,0.347826086956522,2.04347826086957,0.652173913043478,2,0.521739130434783,7,0,7,0,1
366,"WC-2006","T-75","Switzerland","Group G",3,2,1,0,4,0,4,7,1,"UEFA","Europe",2006,5,23,25.5217391304348,0.173913043478261,0.347826086956522,1.73913043478261,0,0,1,11,0,11,0,0
367,"WC-2006","T-30","France","Group G",3,1,2,0,3,1,2,5,1,"UEFA","Europe",2006,10,23,29.2173913043478,0.217391304347826,0.347826086956522,2.08695652173913,0.739130434782609,2,0.521739130434783,6,0,6,0,0
